id,tracking_number,vehicle_id,driver_id,warehouse_id,region,status,priority,estimated_delivery_time,actual_delivery_time,delay_minutes,last_updated_at
DLV-KGL-002599,KGL-002599,VHL-KGL-010,DRV-005,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-03T07:18:00Z,2026-05-03T07:18:00Z,19,2026-05-03T07:18:00Z
DLV-KGL-002600,KGL-002600,VHL-KGL-019,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:19:00Z,2026-05-03T07:19:00Z,0,2026-05-03T07:19:00Z
DLV-KGL-002601,KGL-002601,VHL-KGL-015,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:20:00Z,2026-05-03T07:20:00Z,0,2026-05-03T07:20:00Z
DLV-KGL-002602,KGL-002602,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T07:21:00Z,2026-05-03T07:21:00Z,0,2026-05-03T07:21:00Z
DLV-KGL-002603,KGL-002603,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T07:22:00Z,2026-05-03T07:22:00Z,0,2026-05-03T07:22:00Z
DLV-KGL-002604,KGL-002604,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T07:23:00Z,2026-05-03T07:23:00Z,24,2026-05-03T07:23:00Z
DLV-KGL-002605,KGL-002605,VHL-KGL-003,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:24:00Z,2026-05-03T07:24:00Z,0,2026-05-03T07:24:00Z
DLV-KGL-002606,KGL-002606,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELAYED,NORMAL,2026-05-03T07:25:00Z,2026-05-03T07:25:00Z,22,2026-05-03T07:25:00Z
DLV-KGL-002607,KGL-002607,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T07:26:00Z,2026-05-03T07:26:00Z,6,2026-05-03T07:26:00Z
DLV-KGL-002608,KGL-002608,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T07:27:00Z,2026-05-03T07:27:00Z,0,2026-05-03T07:27:00Z
DLV-KGL-002609,KGL-002609,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-03T07:28:00Z,2026-05-03T07:28:00Z,21,2026-05-03T07:28:00Z
DLV-KGL-002610,KGL-002610,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T07:29:00Z,2026-05-03T07:29:00Z,0,2026-05-03T07:29:00Z
DLV-KGL-002611,KGL-002611,VHL-KGL-018,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:30:00Z,2026-05-03T07:30:00Z,0,2026-05-03T07:30:00Z
DLV-KGL-002612,KGL-002612,VHL-KGL-015,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:31:00Z,2026-05-03T07:31:00Z,0,2026-05-03T07:31:00Z
DLV-KGL-002613,KGL-002613,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:32:00Z,2026-05-03T07:32:00Z,0,2026-05-03T07:32:00Z
DLV-KGL-002614,KGL-002614,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-03T07:33:00Z,2026-05-03T07:33:00Z,8,2026-05-03T07:33:00Z
DLV-KGL-002615,KGL-002615,VHL-KGL-010,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:34:00Z,2026-05-03T07:34:00Z,0,2026-05-03T07:34:00Z
DLV-KGL-002616,KGL-002616,VHL-KGL-001,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:35:00Z,2026-05-03T07:35:00Z,0,2026-05-03T07:35:00Z
DLV-KGL-002617,KGL-002617,VHL-KGL-015,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T07:36:00Z,2026-05-03T07:36:00Z,7,2026-05-03T07:36:00Z
DLV-KGL-002618,KGL-002618,VHL-KGL-018,DRV-003,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T07:37:00Z,2026-05-03T07:37:00Z,11,2026-05-03T07:37:00Z
DLV-KGL-002619,KGL-002619,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T07:38:00Z,2026-05-03T07:38:00Z,0,2026-05-03T07:38:00Z
DLV-KGL-002620,KGL-002620,VHL-KGL-006,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:39:00Z,2026-05-03T07:39:00Z,0,2026-05-03T07:39:00Z
DLV-KGL-002621,KGL-002621,VHL-KGL-012,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:40:00Z,2026-05-03T07:40:00Z,0,2026-05-03T07:40:00Z
DLV-KGL-002622,KGL-002622,VHL-KGL-004,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:41:00Z,2026-05-03T07:41:00Z,0,2026-05-03T07:41:00Z
DLV-KGL-002623,KGL-002623,VHL-KGL-020,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T07:42:00Z,2026-05-03T07:42:00Z,0,2026-05-03T07:42:00Z
DLV-KGL-002624,KGL-002624,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:43:00Z,2026-05-03T07:43:00Z,0,2026-05-03T07:43:00Z
DLV-KGL-002625,KGL-002625,VHL-KGL-011,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T07:44:00Z,2026-05-03T07:44:00Z,0,2026-05-03T07:44:00Z
DLV-KGL-002626,KGL-002626,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:45:00Z,2026-05-03T07:45:00Z,0,2026-05-03T07:45:00Z
DLV-KGL-002627,KGL-002627,VHL-KGL-002,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T07:46:00Z,2026-05-03T07:46:00Z,0,2026-05-03T07:46:00Z
DLV-KGL-002628,KGL-002628,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-03T07:47:00Z,2026-05-03T07:47:00Z,26,2026-05-03T07:47:00Z
DLV-KGL-002629,KGL-002629,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-03T07:48:00Z,2026-05-03T07:48:00Z,12,2026-05-03T07:48:00Z
DLV-KGL-002630,KGL-002630,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T07:49:00Z,2026-05-03T07:49:00Z,0,2026-05-03T07:49:00Z
DLV-KGL-002631,KGL-002631,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T07:50:00Z,2026-05-03T07:50:00Z,17,2026-05-03T07:50:00Z
DLV-KGL-002632,KGL-002632,VHL-KGL-001,DRV-001,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:51:00Z,2026-05-03T07:51:00Z,0,2026-05-03T07:51:00Z
DLV-KGL-002633,KGL-002633,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T07:52:00Z,2026-05-03T07:52:00Z,0,2026-05-03T07:52:00Z
DLV-KGL-002634,KGL-002634,VHL-KGL-007,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T07:53:00Z,2026-05-03T07:53:00Z,0,2026-05-03T07:53:00Z
DLV-KGL-002635,KGL-002635,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T07:54:00Z,2026-05-03T07:54:00Z,0,2026-05-03T07:54:00Z
DLV-KGL-002636,KGL-002636,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-03T07:55:00Z,2026-05-03T07:55:00Z,0,2026-05-03T07:55:00Z
DLV-KGL-002637,KGL-002637,VHL-KGL-020,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-03T07:56:00Z,2026-05-03T07:56:00Z,0,2026-05-03T07:56:00Z
DLV-KGL-002638,KGL-002638,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T07:57:00Z,2026-05-03T07:57:00Z,0,2026-05-03T07:57:00Z
DLV-KGL-002639,KGL-002639,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T07:58:00Z,2026-05-03T07:58:00Z,28,2026-05-03T07:58:00Z
DLV-KGL-002640,KGL-002640,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-03T07:59:00Z,2026-05-03T07:59:00Z,19,2026-05-03T07:59:00Z
DLV-KGL-002641,KGL-002641,VHL-KGL-006,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:00:00Z,2026-05-03T08:00:00Z,0,2026-05-03T08:00:00Z
DLV-KGL-002642,KGL-002642,VHL-KGL-015,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:01:00Z,2026-05-03T08:01:00Z,0,2026-05-03T08:01:00Z
DLV-KGL-002643,KGL-002643,VHL-KGL-002,DRV-002,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T08:02:00Z,2026-05-03T08:02:00Z,11,2026-05-03T08:02:00Z
DLV-KGL-002644,KGL-002644,VHL-KGL-015,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-03T08:03:00Z,2026-05-03T08:03:00Z,0,2026-05-03T08:03:00Z
DLV-KGL-002645,KGL-002645,VHL-KGL-015,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:04:00Z,2026-05-03T08:04:00Z,0,2026-05-03T08:04:00Z
DLV-KGL-002646,KGL-002646,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:05:00Z,2026-05-03T08:05:00Z,0,2026-05-03T08:05:00Z
DLV-KGL-002647,KGL-002647,VHL-KGL-004,DRV-004,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-03T08:06:00Z,2026-05-03T08:06:00Z,26,2026-05-03T08:06:00Z
DLV-KGL-002648,KGL-002648,VHL-KGL-006,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,HIGH,2026-05-03T08:07:00Z,2026-05-03T08:07:00Z,0,2026-05-03T08:07:00Z
DLV-KGL-002649,KGL-002649,VHL-KGL-008,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-03T08:08:00Z,2026-05-03T08:08:00Z,15,2026-05-03T08:08:00Z
DLV-KGL-002650,KGL-002650,VHL-KGL-015,DRV-005,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-03T08:09:00Z,2026-05-03T08:09:00Z,25,2026-05-03T08:09:00Z
DLV-KGL-002651,KGL-002651,VHL-KGL-011,DRV-001,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-03T08:10:00Z,2026-05-03T08:10:00Z,24,2026-05-03T08:10:00Z
DLV-KGL-002652,KGL-002652,VHL-KGL-008,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T08:11:00Z,2026-05-03T08:11:00Z,0,2026-05-03T08:11:00Z
DLV-KGL-002653,KGL-002653,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:12:00Z,2026-05-03T08:12:00Z,0,2026-05-03T08:12:00Z
DLV-KGL-002654,KGL-002654,VHL-KGL-015,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:13:00Z,2026-05-03T08:13:00Z,0,2026-05-03T08:13:00Z
DLV-KGL-002655,KGL-002655,VHL-KGL-020,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:14:00Z,2026-05-03T08:14:00Z,0,2026-05-03T08:14:00Z
DLV-KGL-002656,KGL-002656,VHL-KGL-018,DRV-003,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-03T08:15:00Z,2026-05-03T08:15:00Z,0,2026-05-03T08:15:00Z
DLV-KGL-002657,KGL-002657,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-03T08:16:00Z,2026-05-03T08:16:00Z,19,2026-05-03T08:16:00Z
DLV-KGL-002658,KGL-002658,VHL-KGL-010,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:17:00Z,2026-05-03T08:17:00Z,0,2026-05-03T08:17:00Z
DLV-KGL-002659,KGL-002659,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:18:00Z,2026-05-03T08:18:00Z,0,2026-05-03T08:18:00Z
DLV-KGL-002660,KGL-002660,VHL-KGL-010,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T08:19:00Z,2026-05-03T08:19:00Z,0,2026-05-03T08:19:00Z
DLV-KGL-002661,KGL-002661,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T08:20:00Z,2026-05-03T08:20:00Z,0,2026-05-03T08:20:00Z
DLV-KGL-002662,KGL-002662,VHL-KGL-005,DRV-005,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:21:00Z,2026-05-03T08:21:00Z,0,2026-05-03T08:21:00Z
DLV-KGL-002663,KGL-002663,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T08:22:00Z,2026-05-03T08:22:00Z,0,2026-05-03T08:22:00Z
DLV-KGL-002664,KGL-002664,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T08:23:00Z,2026-05-03T08:23:00Z,24,2026-05-03T08:23:00Z
DLV-KGL-002665,KGL-002665,VHL-KGL-013,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-03T08:24:00Z,2026-05-03T08:24:00Z,16,2026-05-03T08:24:00Z
DLV-KGL-002666,KGL-002666,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T08:25:00Z,2026-05-03T08:25:00Z,0,2026-05-03T08:25:00Z
DLV-KGL-002667,KGL-002667,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T08:26:00Z,2026-05-03T08:26:00Z,18,2026-05-03T08:26:00Z
DLV-KGL-002668,KGL-002668,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-03T08:27:00Z,2026-05-03T08:27:00Z,29,2026-05-03T08:27:00Z
DLV-KGL-002669,KGL-002669,VHL-KGL-014,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:28:00Z,2026-05-03T08:28:00Z,0,2026-05-03T08:28:00Z
DLV-KGL-002670,KGL-002670,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:29:00Z,2026-05-03T08:29:00Z,0,2026-05-03T08:29:00Z
DLV-KGL-002671,KGL-002671,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-03T08:30:00Z,2026-05-03T08:30:00Z,18,2026-05-03T08:30:00Z
DLV-KGL-002672,KGL-002672,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-03T08:31:00Z,2026-05-03T08:31:00Z,27,2026-05-03T08:31:00Z
DLV-KGL-002673,KGL-002673,VHL-KGL-014,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-03T08:32:00Z,2026-05-03T08:32:00Z,26,2026-05-03T08:32:00Z
DLV-KGL-002674,KGL-002674,VHL-KGL-009,DRV-004,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T08:33:00Z,2026-05-03T08:33:00Z,14,2026-05-03T08:33:00Z
DLV-KGL-002675,KGL-002675,VHL-KGL-008,DRV-003,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-03T08:34:00Z,2026-05-03T08:34:00Z,0,2026-05-03T08:34:00Z
DLV-KGL-002676,KGL-002676,VHL-KGL-009,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-03T08:35:00Z,2026-05-03T08:35:00Z,0,2026-05-03T08:35:00Z
DLV-KGL-002677,KGL-002677,VHL-KGL-015,DRV-005,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T08:36:00Z,2026-05-03T08:36:00Z,19,2026-05-03T08:36:00Z
DLV-KGL-002678,KGL-002678,VHL-KGL-014,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-03T08:37:00Z,2026-05-03T08:37:00Z,0,2026-05-03T08:37:00Z
DLV-KGL-002679,KGL-002679,VHL-KGL-009,DRV-004,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T08:38:00Z,2026-05-03T08:38:00Z,0,2026-05-03T08:38:00Z
DLV-KGL-002680,KGL-002680,VHL-KGL-017,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,LOW,2026-05-03T08:39:00Z,2026-05-03T08:39:00Z,0,2026-05-03T08:39:00Z
DLV-KGL-002681,KGL-002681,VHL-KGL-005,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,HIGH,2026-05-03T08:40:00Z,2026-05-03T08:40:00Z,0,2026-05-03T08:40:00Z
DLV-KGL-002682,KGL-002682,VHL-KGL-010,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:41:00Z,2026-05-03T08:41:00Z,0,2026-05-03T08:41:00Z
DLV-KGL-002683,KGL-002683,VHL-KGL-008,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:42:00Z,2026-05-03T08:42:00Z,0,2026-05-03T08:42:00Z
DLV-KGL-002684,KGL-002684,VHL-KGL-018,DRV-003,WH-ANK-001,Ankara-Cankaya,DELAYED,NORMAL,2026-05-03T08:43:00Z,2026-05-03T08:43:00Z,9,2026-05-03T08:43:00Z
DLV-KGL-002685,KGL-002685,VHL-KGL-010,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T08:44:00Z,2026-05-03T08:44:00Z,0,2026-05-03T08:44:00Z
DLV-KGL-002686,KGL-002686,VHL-KGL-018,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-03T08:45:00Z,2026-05-03T08:45:00Z,23,2026-05-03T08:45:00Z
DLV-KGL-002687,KGL-002687,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T08:46:00Z,2026-05-03T08:46:00Z,0,2026-05-03T08:46:00Z
DLV-KGL-002688,KGL-002688,VHL-KGL-006,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:47:00Z,2026-05-03T08:47:00Z,0,2026-05-03T08:47:00Z
DLV-KGL-002689,KGL-002689,VHL-KGL-003,DRV-003,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T08:48:00Z,2026-05-03T08:48:00Z,5,2026-05-03T08:48:00Z
DLV-KGL-002690,KGL-002690,VHL-KGL-018,DRV-003,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:49:00Z,2026-05-03T08:49:00Z,0,2026-05-03T08:49:00Z
DLV-KGL-002691,KGL-002691,VHL-KGL-004,DRV-004,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:50:00Z,2026-05-03T08:50:00Z,0,2026-05-03T08:50:00Z
DLV-KGL-002692,KGL-002692,VHL-KGL-001,DRV-001,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T08:51:00Z,2026-05-03T08:51:00Z,0,2026-05-03T08:51:00Z
DLV-KGL-002693,KGL-002693,VHL-KGL-003,DRV-003,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-03T08:52:00Z,2026-05-03T08:52:00Z,20,2026-05-03T08:52:00Z
DLV-KGL-002694,KGL-002694,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T08:53:00Z,2026-05-03T08:53:00Z,0,2026-05-03T08:53:00Z
DLV-KGL-002695,KGL-002695,VHL-KGL-009,DRV-004,WH-IZM-001,Izmir-Konak,DELAYED,HIGH,2026-05-03T08:54:00Z,2026-05-03T08:54:00Z,11,2026-05-03T08:54:00Z
DLV-KGL-002696,KGL-002696,VHL-KGL-011,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-03T08:55:00Z,2026-05-03T08:55:00Z,0,2026-05-03T08:55:00Z
DLV-KGL-002697,KGL-002697,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T08:56:00Z,2026-05-03T08:56:00Z,0,2026-05-03T08:56:00Z
DLV-KGL-002698,KGL-002698,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-03T08:57:00Z,2026-05-03T08:57:00Z,0,2026-05-03T08:57:00Z
DLV-KGL-002699,KGL-002699,VHL-KGL-007,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,HIGH,2026-05-03T08:58:00Z,2026-05-03T08:58:00Z,0,2026-05-03T08:58:00Z
DLV-KGL-002700,KGL-002700,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Sisli,DELAYED,NORMAL,2026-05-03T08:59:00Z,2026-05-03T08:59:00Z,15,2026-05-03T08:59:00Z
DLV-KGL-002701,KGL-002701,VHL-KGL-009,DRV-004,WH-ANK-001,Ankara-Cankaya,DELAYED,HIGH,2026-05-03T09:00:00Z,2026-05-03T09:00:00Z,16,2026-05-03T09:00:00Z
DLV-KGL-002702,KGL-002702,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T09:01:00Z,2026-05-03T09:01:00Z,0,2026-05-03T09:01:00Z
DLV-KGL-002703,KGL-002703,VHL-KGL-004,DRV-004,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T09:02:00Z,2026-05-03T09:02:00Z,0,2026-05-03T09:02:00Z
DLV-KGL-002704,KGL-002704,VHL-KGL-012,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T09:03:00Z,2026-05-03T09:03:00Z,0,2026-05-03T09:03:00Z
DLV-KGL-002705,KGL-002705,VHL-KGL-019,DRV-004,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T09:04:00Z,2026-05-03T09:04:00Z,0,2026-05-03T09:04:00Z
DLV-KGL-002706,KGL-002706,VHL-KGL-012,DRV-002,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T09:05:00Z,2026-05-03T09:05:00Z,0,2026-05-03T09:05:00Z
DLV-KGL-002707,KGL-002707,VHL-KGL-011,DRV-001,WH-IST-001,Istanbul-Sisli,DELAYED,HIGH,2026-05-03T09:06:00Z,2026-05-03T09:06:00Z,9,2026-05-03T09:06:00Z
DLV-KGL-002708,KGL-002708,VHL-KGL-020,DRV-005,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T09:07:00Z,2026-05-03T09:07:00Z,0,2026-05-03T09:07:00Z
DLV-KGL-002709,KGL-002709,VHL-KGL-015,DRV-005,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T09:08:00Z,2026-05-03T09:08:00Z,0,2026-05-03T09:08:00Z
DLV-KGL-002710,KGL-002710,VHL-KGL-017,DRV-002,WH-BRS-001,Bursa-Nilufer,DELAYED,NORMAL,2026-05-03T09:09:00Z,2026-05-03T09:09:00Z,15,2026-05-03T09:09:00Z
DLV-KGL-002711,KGL-002711,VHL-KGL-008,DRV-003,WH-BRS-001,Bursa-Nilufer,DELAYED,HIGH,2026-05-03T09:10:00Z,2026-05-03T09:10:00Z,8,2026-05-03T09:10:00Z
DLV-KGL-002712,KGL-002712,VHL-KGL-006,DRV-001,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T09:11:00Z,2026-05-03T09:11:00Z,0,2026-05-03T09:11:00Z
DLV-KGL-002713,KGL-002713,VHL-KGL-012,DRV-002,WH-IZM-001,Izmir-Konak,DELIVERED,NORMAL,2026-05-03T09:12:00Z,2026-05-03T09:12:00Z,0,2026-05-03T09:12:00Z
DLV-KGL-002714,KGL-002714,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Sisli,DELIVERED,NORMAL,2026-05-03T09:13:00Z,2026-05-03T09:13:00Z,0,2026-05-03T09:13:00Z
DLV-KGL-002715,KGL-002715,VHL-KGL-002,DRV-002,WH-ANK-001,Ankara-Cankaya,DELIVERED,NORMAL,2026-05-03T09:14:00Z,2026-05-03T09:14:00Z,0,2026-05-03T09:14:00Z
DLV-KGL-002716,KGL-002716,VHL-KGL-017,DRV-002,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T09:15:00Z,2026-05-03T09:15:00Z,0,2026-05-03T09:15:00Z
DLV-KGL-002717,KGL-002717,VHL-KGL-011,DRV-001,WH-IZM-001,Izmir-Konak,DELIVERED,HIGH,2026-05-03T09:16:00Z,2026-05-03T09:16:00Z,0,2026-05-03T09:16:00Z
DLV-KGL-002718,KGL-002718,VHL-KGL-005,DRV-005,WH-BRS-001,Bursa-Nilufer,DELIVERED,NORMAL,2026-05-03T09:17:00Z,2026-05-03T09:17:00Z,0,2026-05-03T09:17:00Z
DLV-KGL-002719,KGL-002719,VHL-KGL-016,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELIVERED,NORMAL,2026-05-03T09:18:00Z,2026-05-03T09:18:00Z,0,2026-05-03T09:18:00Z
DLV-KGL-002720,KGL-002720,VHL-KGL-005,DRV-005,WH-IST-001,Istanbul-Sisli,DELIVERED,HIGH,2026-05-03T09:19:00Z,2026-05-03T09:19:00Z,0,2026-05-03T09:19:00Z
DLV-KGL-002721,KGL-002721,VHL-KGL-001,DRV-001,WH-IST-001,Istanbul-Kadikoy,DELAYED,HIGH,2026-05-03T09:20:00Z,2026-05-03T09:20:00Z,28,2026-05-03T09:20:00Z
